Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Eval Count,Response
11,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.619946,True,stop,1893,193,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          {
            ""id"": ""e1"",
            ""type"": ""Person"",
            ""name"": ""Director""
          },
          {
            ""id"": ""e2"",
            ""type"": ""Person"",
            ""name"": ""Actor""
          }
        ],
        ""where"": {
          ""exists"": {
            ""rel"": ""surname"",
            ""to"": ""e1"",
            ""where"": {
              ""exists"": {
                ""rel"": ""surname"",
                ""to"": ""e2""
              }
            }
          }
        }
      }
    }
  ]
}
```"
12,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.144465,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
13,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.75753,True,stop,1893,193,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          {
            ""id"": ""e1"",
            ""type"": ""Person"",
            ""name"": ""Director""
          },
          {
            ""id"": ""e2"",
            ""type"": ""Person"",
            ""name"": ""Actor""
          }
        ],
        ""where"": {
          ""exists"": {
            ""rel"": ""surname"",
            ""to"": ""e1"",
            ""where"": {
              ""exists"": {
                ""rel"": ""surname"",
                ""to"": ""e2""
              }
            }
          }
        }
      }
    }
  ]
}
```"
14,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.122836,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
15,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.642432,True,stop,1893,193,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          {
            ""id"": ""e1"",
            ""type"": ""Person"",
            ""name"": ""Director""
          },
          {
            ""id"": ""e2"",
            ""type"": ""Person"",
            ""name"": ""Actor""
          }
        ],
        ""where"": {
          ""exists"": {
            ""rel"": ""surname"",
            ""to"": ""e1"",
            ""where"": {
              ""exists"": {
                ""rel"": ""surname"",
                ""to"": ""e2""
              }
            }
          }
        }
      }
    }
  ]
}
```"
16,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.187852,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
17,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.082037,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
18,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.095624,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
19,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.061317,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
20,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.077896,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
21,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.086123,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
22,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.225735,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
23,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.069397,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
24,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.061565,True,stop,1893,184,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          {
            ""id"": ""e1"",
            ""type"": ""Person"",
            ""name"": ""Director""
          },
          {
            ""id"": ""e2"",
            ""type"": ""Person"",
            ""name"": ""Actor""
          }
        ],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""e1"",
          ""where"": {
            ""exists"": {
              ""rel"": ""surname"",
              ""to"": ""e2""
            }
          }
        }
      }
    }
  ]
}
```"
25,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.655587,True,stop,1893,193,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          {
            ""id"": ""e1"",
            ""type"": ""Person"",
            ""name"": ""Director""
          },
          {
            ""id"": ""e2"",
            ""type"": ""Person"",
            ""name"": ""Actor""
          }
        ],
        ""where"": {
          ""exists"": {
            ""rel"": ""surname"",
            ""to"": ""e1"",
            ""where"": {
              ""exists"": {
                ""rel"": ""surname"",
                ""to"": ""e2""
              }
            }
          }
        }
      }
    }
  ]
}
```"
26,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.174816,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
27,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.110979,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
28,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.063202,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
29,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.129587,True,stop,1893,183,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          { ""id"": ""e1"", ""type"": ""Person"", ""name"": ""Director"" },
          { ""id"": ""e2"", ""type"": ""Person"", ""name"": ""Actor"" }
        ],
        ""where"": {
          ""or"": [
            {
              ""rel"": ""surname"",
              ""to"": ""e1"",
              ""where"": {
                ""exists"": {
                  ""rel"": ""surname"",
                  ""to"": ""e2""
                }
              }
            }
          ]
        }
      }
    }
  ]
}
```"
30,Q04,Give me the directors whose surname is the same as that of one of the actors,gemma4:e2b,False,0.05,11.580905,True,stop,1893,193,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [
          {
            ""id"": ""e1"",
            ""type"": ""Person"",
            ""name"": ""Director""
          },
          {
            ""id"": ""e2"",
            ""type"": ""Person"",
            ""name"": ""Actor""
          }
        ],
        ""where"": {
          ""exists"": {
            ""rel"": ""surname"",
            ""to"": ""e1"",
            ""where"": {
              ""exists"": {
                ""rel"": ""surname"",
                ""to"": ""e2""
              }
            }
          }
        }
      }
    }
  ]
}
```"
