Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Eval Count,Response
11,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,9.990428,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
12,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.026066,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
13,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.043524,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
14,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.082321,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
15,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.141431,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
16,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.147696,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
17,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.005759,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
18,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.057524,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
19,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.016393,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
20,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.145446,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
21,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.124102,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
22,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.026836,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
23,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.002667,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
24,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.127776,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
25,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.131078,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
26,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.021727,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
27,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.132823,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
28,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,9.970858,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
29,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.011948,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
30,Q02,Give me the films whose actors won an Oscar,gemma4:e4b,False,0.05,10.002168,True,stop,1886,120,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""exists"": {
            ""rel"": ""actor"",
            ""to"": ""x"",
            ""where"": {
              ""exists"": {
                ""rel"": ""won"",
                ""to"": ""Oscar""
              }
            }
          }
        }
      }
    }
  ]
}
```"
